sn,id,name,domain_name
1995,054654,縣立僑善國小,cses.mlc.edu.tw
1996,054655,縣立斗煥國小,dh.mlc.edu.tw
1997,054656,縣立后庄國小,hzes.mlc.edu.tw
1998,054657,縣立新興國小,sses.mlc.edu.tw
1999,054658,縣立信德國小,sd.mlc.edu.tw
2000,054659,縣立竹南國小,junanes.mlc.edu.tw
2001,054660,縣立照南國小,jnes.mlc.edu.tw
2002,054661,縣立大埔國小,dapues.mlc.edu.tw
2003,054662,縣立頂埔國小,dpes.mlc.edu.tw
2004,054663,縣立海口國小,hkes.mlc.edu.tw
2005,054664,縣立三灣國小,sanwanes.mlc.edu.tw
2006,054668,縣立南庄國小,nanjuanges.mlc.edu.tw
2007,054669,縣立田美國小,tmes.mlc.edu.tw
2008,054670,縣立南埔國小,nanpues.mlc.edu.tw
2009,054671,縣立東河國小,donghe.mlc.edu.tw
2010,054672,縣立蓬萊國小,penla.mlc.edu.tw
2011,054673,縣立造橋國小,zcher.mlc.edu.tw
2012,054674,縣立談文國小,twen.mlc.edu.tw
2013,054675,縣立錦水國小,jies.mlc.edu.tw
2014,054676,縣立龍昇國小,lun.mlc.edu.tw
2015,054677,縣立僑樂國小,chiaolo.mlc.edu.tw
2016,054679,縣立後龍國小,hl.mlc.edu.tw
2017,054680,縣立新港國(中)小,skes.mlc.edu.tw
2018,054681,縣立大山國小,ds.mlc.edu.tw
2019,054683,縣立龍坑國小,lkes.mlc.edu.tw
2020,054684,縣立溪洲國小,sjes.mlc.edu.tw
2021,054685,縣立外埔國小,wp.mlc.edu.tw
2022,054686,縣立成功國小,cges.mlc.edu.tw
2023,054687,縣立中和國小,jhps.mlc.edu.tw
2024,054688,縣立同光國小,tges.mlc.edu.tw
2025,054689,縣立海寶國小,hbes.mlc.edu.tw
2026,054690,縣立大湖國小,dahues.mlc.edu.tw
2027,054691,縣立南湖國小,nanhues.mlc.edu.tw
2028,054692,縣立華興國小,hs.mlc.edu.tw
2029,054693,縣立大南國小,dnes.mlc.edu.tw
2030,054694,縣立東興國小,dss.mlc.edu.tw
2031,054695,縣立武榮國小,we.mlc.edu.tw
2032,054696,縣立新開國小,shinkaies.mlc.edu.tw
2033,054697,縣立栗林國小,lilin.mlc.edu.tw
2034,054698,縣立獅潭國小,st.mlc.edu.tw
2035,054699,縣立豐林國小,fl.mlc.edu.tw
2036,054700,縣立永興國小,yungshinges.mlc.edu.tw
2037,054701,縣立卓蘭國小,jles.mlc.edu.tw
2038,054702,縣立內灣國小,nwes.mlc.edu.tw
2039,054703,縣立豐田國小,ftes.mlc.edu.tw
2040,054704,縣立坪林國小,ples.mlc.edu.tw
2041,054705,縣立雙連國小,2les.mlc.edu.tw
2042,054706,縣立景山國小,gs.mlc.edu.tw
2043,054707,縣立泰安國(中)小,taian.mlc.edu.tw
2044,054708,縣立泰興國小,tses.mlc.edu.tw
2045,054709,縣立清安國小,ca.mlc.edu.tw
2046,054711,縣立汶水國小,ws.mlc.edu.tw
2047,054712,縣立象鼻國小,cnbe.mlc.edu.tw
2048,054714,縣立梅園國小,my.mlc.edu.tw
2049,054715,縣立建國國小,goes.mlc.edu.tw
2050,054716,縣立竹興國小,jes.mlc.edu.tw
2051,054717,縣立文華國小,whes.mlc.edu.tw
2052,054718,縣立福星國小,fses.mlc.edu.tw
2053,054719,縣立新南國小,snes.mlc.edu.tw
2054,054720,縣立蟠桃國小,pans.mlc.edu.tw
2055,054721,縣立仁愛國小,ries.mlc.edu.tw
2056,054722,縣立客庄國小,ktes.mlc.edu.tw
2057,054723,縣立山佳國小,sanja.mlc.edu.tw
2058,054724,縣立信義國小,syes.mlc.edu.tw
2059,054725,縣立士林國小,shlines.mlc.edu.tw
2060,061601,私立華盛頓國小,wes.tc.edu.tw
2061,064601,市立豐原國小,fyes.tc.edu.tw
2062,064602,市立瑞穗國小,rses.tc.edu.tw
2063,064603,市立南陽國小,nyes.tc.edu.tw
2064,064604,市立富春國小,fcps.tc.edu.tw
2065,064605,市立豐村國小,fces.tc.edu.tw
2066,064606,市立翁子國小,wtps.tc.edu.tw
2067,064607,市立豐田國小,ftes.tc.edu.tw
2068,064608,市立合作國小,htes.tc.edu.tw
2069,064609,市立內埔國小,npps.tc.edu.tw
2070,064611,市立月眉國小,ymps.tc.edu.tw
2071,064612,市立七星國小,cshes.tc.edu.tw
2072,064614,市立后里區泰安國小,taps.tc.edu.tw
2073,064615,市立神岡國小,skaes.tc.edu.tw
2074,064616,市立豐洲國小,pjes.tc.edu.tw
2075,064617,市立社口國小,skes.tc.edu.tw
2076,064618,市立圳堵國小,zdes.tc.edu.tw
2077,064619,市立岸裡國小,olps.tc.edu.tw
2078,064620,市立大雅國小,tyaes.tc.edu.tw
2079,064621,市立三和國小,shes.tc.edu.tw
2080,064622,市立大明國小,tmes.tc.edu.tw
2081,064623,市立上楓國小,sfes.tc.edu.tw
2082,064624,市立汝鎏國小,rles.tc.edu.tw
2083,064626,市立潭子國小,tzps.tc.edu.tw
2084,064627,市立僑忠國小,czes.tc.edu.tw
2085,064628,市立東寶國小,tbes.tc.edu.tw
2086,064629,市立潭子區新興國小,hhes.tc.edu.tw
2087,064630,市立外埔國小,wpes.tc.edu.tw
2088,064632,市立鐵山國小,tsps.tc.edu.tw
2089,064633,市立馬鳴國小,mmps.tc.edu.tw
2090,064634,市立水美國小,smes.tc.edu.tw
2091,064635,市立東勢國小,tses.tc.edu.tw
2092,064636,市立中山國小,csps.tc.edu.tw
2093,064637,市立石城國小,sches.tc.edu.tw
2094,064638,市立東勢區成功國小,ckaps.tc.edu.tw
2095,064639,市立石角國小,sjps.tc.edu.tw
2096,064640,市立中科國小,ckees.tc.edu.tw
2097,064643,市立石岡國小,skaps.tc.edu.tw
2098,064644,市立土牛國小,tnps.tc.edu.tw
2099,064645,市立新社國小,hsps.tc.edu.tw
2100,064646,市立新社區東興國小,dxps.tc.edu.tw
2101,064647,市立大南國小,dnps.tc.edu.tw
2102,064649,市立大林國小,dles.tc.edu.tw
2103,064651,市立中和國小,ches.tc.edu.tw
2104,064652,市立清水國小,cses.tc.edu.tw
2105,064653,市立西寧國小,hnes.tc.edu.tw
2106,064654,市立建國國小,ggps.tc.edu.tw
2107,064655,市立大秀國小,dases.tc.edu.tw
2108,064656,市立三田國小,stps.tc.edu.tw
2109,064657,市立甲南國小,jnes.tc.edu.tw
2110,064658,市立高美國小,kmps.tc.edu.tw
2111,064659,市立大楊國小,dayes.tc.edu.tw
2112,064660,市立東山國小,dsps.tc.edu.tw
2113,064661,市立梧棲國小,wcies.tc.edu.tw
2114,064662,市立梧南國小,wnps.tc.edu.tw
2115,064663,市立梧棲區中正國小,ccps.tc.edu.tw
2116,064664,市立永寧國小,ynps.tc.edu.tw
2117,064665,市立大甲國小,tcps.tc.edu.tw
2118,064666,市立德化國小,dwps.tc.edu.tw
2119,064667,市立大甲區文昌國小,wcps.tc.edu.tw
2120,064668,市立順天國小,stgs.tc.edu.tw
2121,064669,市立文武國小,wwps.tc.edu.tw
2122,064670,市立日南國小,rnes.tc.edu.tw
2123,064671,市立東明國小,dmes.tc.edu.tw
2124,064672,市立華龍國小,hlps.tc.edu.tw
2125,064673,市立西岐國小,hcps.tc.edu.tw
2126,064674,市立東陽國小,dyaes.tc.edu.tw
2127,064675,市立沙鹿國小,sles.tc.edu.tw
2128,064677,市立竹林國小,cles.tc.edu.tw
2129,064678,市立北勢國小,bses.tc.edu.tw
2130,064679,市立公明國小,kmes.tc.edu.tw
2131,064680,市立公舘國小,kkps.tc.edu.tw
2132,064681,市立鹿峰國小,lfes.tc.edu.tw
2133,064682,市立大安國小,daes.tc.edu.tw
2134,064683,市立三光國小,skps.tc.edu.tw
2135,064684,市立海墘國小,hices.tc.edu.tw
2136,064686,市立龍山國小,lsps.tc.edu.tw
2137,064687,市立龍井國小,ljes.tc.edu.tw
2138,064688,市立龍津國小,lges.tc.edu.tw
2139,064689,市立龍海國小,lhes.tc.edu.tw
2140,064690,市立龍港國小,lgps.tc.edu.tw
2141,064691,市立龍泉國小,lces.tc.edu.tw
2142,064692,市立龍峰國小,lfps.tc.edu.tw
2143,064693,市立烏日國小,wres.tc.edu.tw
2144,064694,市立僑仁國小,cjes.tc.edu.tw
2145,064695,市立喀哩國小,kles.tc.edu.tw
2146,064697,市立溪尾國小,cwps.tc.edu.tw
2147,064698,市立旭光國小,xkes.tc.edu.tw
2148,064699,市立五光國小,wges.tc.edu.tw
2149,064700,市立大肚國小,ttes.tc.edu.tw
2150,064701,市立瑞峰國小,rfes.tc.edu.tw
2151,064703,市立追分國小,cfps.tc.edu.tw
2152,064704,市立大忠國小,dcps.tc.edu.tw
2153,064705,市立大里國小,dlps.tc.edu.tw
2154,064706,市立內新國小,nhps.tc.edu.tw
2155,064707,市立崇光國小,cgps.tc.edu.tw
2156,064708,市立塗城國小,tches.tc.edu.tw
2157,064709,市立瑞城國小,rces.tc.edu.tw
2158,064710,市立健民國小,jmps.tc.edu.tw
2159,064711,市立草湖國小,thes.tc.edu.tw
2160,064712,市立霧峰國小,wfps.tc.edu.tw
2161,064713,市立僑榮國小,cres.tc.edu.tw
2162,064715,市立五福國小,wfups.tc.edu.tw
2163,064716,市立萬豐國小,wfes.tc.edu.tw
2164,064717,市立峰谷國小,fgps.tc.edu.tw
2165,064718,市立桐林國小,tles.tc.edu.tw
2166,064719,市立復興國小,fses.tc.edu.tw
2167,064720,市立霧峰區光正國小,kces.tc.edu.tw
2168,064721,市立太平區太平國小,tpps.tc.edu.tw
2169,064722,市立宜欣國小,ysps.tc.edu.tw
2170,064723,市立新光國小,sges.tc.edu.tw
2171,064724,市立坪林國小,ples.tc.edu.tw
2172,064725,市立光隆國小,klps.tc.edu.tw
2173,064726,市立黃竹國小,hjes.tc.edu.tw
2174,064727,市立頭汴國小,tbps.tc.edu.tw
2175,064728,市立東汴國小,dbes.tc.edu.tw
2176,064729,市立和平區和平國小,hpps.tc.edu.tw
2177,064731,市立白冷國小,plps.tc.edu.tw
2178,064732,市立博屋瑪國小,tges.tc.edu.tw
2179,064734,市立平等國小,pdes.tc.edu.tw
2180,064735,市立博愛國小,baes.tc.edu.tw
2181,064736,市立自由國小,yyps.tc.edu.tw
2182,064737,市立梨山國(中)小,lses.tc.edu.tw
2183,064738,市立益民國小,ymes.tc.edu.tw
2184,064739,市立槺榔國小,klnes.tc.edu.tw
2185,064740,市立建平國小,jpps.tc.edu.tw
2186,064741,市立潭陽國小,tyes.tc.edu.tw
2187,064742,市立太平區中華國小,chps.tc.edu.tw
2188,064743,市立九德國小,jdps.tc.edu.tw
2189,064744,市立中港國小,ckps.tc.edu.tw
2190,064745,市立東平國小,dpps.tc.edu.tw
2191,064746,市立文雅國小,wyes.tc.edu.tw
2192,064749,市立吉峰國小,jfes.tc.edu.tw
2193,064750,市立新平國小,spes.tc.edu.tw
2194,064751,市立葫蘆墩國小,hldes.tc.edu.tw
2195,064752,市立永隆國小,yles.tc.edu.tw
2196,064753,市立美群國小,mcps.tc.edu.tw
2197,064754,市立吳厝國小,wtes.tc.edu.tw
2198,064755,市立山陽國小,syps.tc.edu.tw
2199,064756,市立立新國小,lishin.tc.edu.tw
2200,064757,市立大德國小,ddps.tc.edu.tw
2201,064758,市立車籠埔國小,clpes.tc.edu.tw
2202,064759,市立福陽國小,fuyaes.tc.edu.tw
2203,064760,市立頭家國小,tjes.tc.edu.tw
2204,064761,市立瑞井國小,rjps.tc.edu.tw
2205,064762,市立東新國小,tshes.tc.edu.tw
2206,064763,市立光復國(中)小,kfjh.tc.edu.tw
2207,064764,市立長億國小,cyes.tc.edu.tw
2208,064765,市立六寶國小,lbes.tc.edu.tw
2209,074601,縣立中山國小,cses.chc.edu.tw
2210,074602,縣立民生國小,mses.chc.edu.tw
2211,074603,縣立平和國小,phes.chc.edu.tw
2212,074604,縣立南郭國小,nges.chc.edu.tw
2213,074605,縣立南興國小,nses.chc.edu.tw
2214,074606,縣立東芳國小,tfps.chc.edu.tw
2215,074607,縣立泰和國小,thps.chc.edu.tw
2216,074608,縣立三民國小,smes.chc.edu.tw
2217,074609,縣立聯興國小,lsps.chc.edu.tw
2218,074610,縣立大竹國小,tces.chc.edu.tw
2219,074611,縣立國聖國小,gses.chc.edu.tw
2220,074612,縣立快官國小,kges.chc.edu.tw
2221,074613,縣立石牌國小,spes.chc.edu.tw
2222,074614,縣立忠孝國小,jsps.chc.edu.tw
2223,074615,縣立芬園國小,fyps.chc.edu.tw
2224,074616,縣立富山國小,fsps.chc.edu.tw
2225,074617,縣立寶山國小,bses.chc.edu.tw
2226,074618,縣立同安國小,taes.chc.edu.tw
2227,074619,縣立文德國小,wdes.chc.edu.tw
2228,074620,縣立茄荖國小,cles.chc.edu.tw
2229,074621,縣立花壇國小,htes.chc.edu.tw
2230,074622,縣立文祥國小,wses.chc.edu.tw
2231,074623,縣立華南國小,hnes.chc.edu.tw
2232,074624,縣立僑愛國小,caps.chc.edu.tw
2233,074625,縣立三春國小,sstps.chc.edu.tw
2234,074626,縣立白沙國小,bsps.chc.edu.tw
2235,074627,縣立和美國小,hmps.chc.edu.tw
2236,074628,縣立和東國小,hdes.chc.edu.tw
2237,074629,縣立大嘉國小,dces.chc.edu.tw
2238,074630,縣立大榮國小,dres.chc.edu.tw
2239,074631,縣立新庄國小,ssjes.chc.edu.tw
2240,074632,縣立培英國小,pyps.chc.edu.tw
2241,074633,縣立線西國小,sces.chc.edu.tw
2242,074634,縣立曉陽國小,syes.chc.edu.tw
2243,074635,縣立新港國小,sgps.chc.edu.tw
2244,074636,縣立伸東國小,sdes.chc.edu.tw
2245,074637,縣立伸仁國小,sres.chc.edu.tw
2246,074638,縣立大同國小,dtes.chc.edu.tw
2247,074639,縣立鹿港國小,lges.chc.edu.tw
2248,074640,縣立文開國小,wkes.chc.edu.tw
2249,074641,縣立洛津國小,ljes.chc.edu.tw
2250,074642,縣立海埔國小,hpes.chc.edu.tw
2251,074643,縣立新興國小,bsses.chc.edu.tw
2252,074644,縣立草港國小,tges.chc.edu.tw
2253,074645,縣立頂番國小,dfes.chc.edu.tw
2254,074646,縣立東興國小,sdses.chc.edu.tw
2255,074647,縣立管嶼國小,gyes.chc.edu.tw
2256,074648,縣立文昌國小,wces.chc.edu.tw
2257,074649,縣立西勢國小,ssses.chc.edu.tw
2258,074650,縣立大興國小,bdsps.chc.edu.tw
2259,074651,縣立永豐國小,yfes.chc.edu.tw
2260,074652,縣立日新國小,rses.chc.edu.tw
2261,074653,縣立育新國小,yses.chc.edu.tw
2262,074654,縣立秀水國小,hses.chc.edu.tw
2263,074655,縣立馬興國小,smses.chc.edu.tw
2264,074656,縣立華龍國小,hlps.chc.edu.tw
2265,074657,縣立明正國小,mcps.chc.edu.tw
2266,074658,縣立陝西國小,ssps.chc.edu.tw
2267,074659,縣立育民國小,ymes.chc.edu.tw
2268,074660,縣立溪湖國小,shps.chc.edu.tw
2269,074661,縣立東溪國小,bdses.chc.edu.tw
2270,074662,縣立湖西國小,fses.chc.edu.tw
2271,074663,縣立湖東國小,fdes.chc.edu.tw
2272,074664,縣立湖南國小,hnps.chc.edu.tw
2273,074665,縣立媽厝國小,mtes.chc.edu.tw
2274,074666,縣立埔鹽國小,pyes.chc.edu.tw
2275,074667,縣立大園國小,dyes.chc.edu.tw
2276,074668,縣立南港國小,ngps.chc.edu.tw
2277,074669,縣立好修國小,hsps.chc.edu.tw
2278,074670,縣立永樂國小,yles.chc.edu.tw
2279,074671,縣立新水國小,sses.chc.edu.tw
2280,074672,縣立天盛國小,tses.chc.edu.tw
2281,074673,縣立埔心國小,pses.chc.edu.tw
2282,074674,縣立太平國小,tpes.chc.edu.tw
2283,074675,縣立舊館國小,jges.chc.edu.tw
2284,074676,縣立羅厝國小,rtes.chc.edu.tw
2285,074677,縣立鳳霞國小,sfsps.chc.edu.tw
2286,074678,縣立梧鳳國小,wfes.chc.edu.tw
2287,074679,縣立明聖國小,msps.chc.edu.tw
2288,074680,縣立員林國小,ylps.chc.edu.tw
2289,074681,縣立育英國小,yyes.chc.edu.tw
2290,074682,縣立靜修國小,sjses.chc.edu.tw
2291,074683,縣立僑信國小,csps.chc.edu.tw
2292,074684,縣立員東國小,ytes.chc.edu.tw
2293,074685,縣立饒明國小,rmes.chc.edu.tw
2294,074686,縣立東山國小,dsps.chc.edu.tw
2295,074687,縣立青山國小,chcses.chc.edu.tw
2296,074688,縣立明湖國小,mhes.chc.edu.tw
2297,074689,縣立大村國小,dtps.chc.edu.tw
2298,074690,縣立大西國小,dses.chc.edu.tw
2299,074691,縣立村上國小,tsps.chc.edu.tw
2300,074692,縣立村東國小,tdes.chc.edu.tw
2301,074693,縣立永靖國小,yces.chc.edu.tw
2302,074694,縣立福德國小,fdps.chc.edu.tw
2303,074695,縣立永興國小,ysps.chc.edu.tw
2304,074696,縣立福興國小,sfses.chc.edu.tw
2305,074697,縣立德興國小,sdsps.chc.edu.tw
2306,074698,縣立田中國小,tjes.chc.edu.tw
2307,074699,縣立三潭國小,stes.chc.edu.tw
2308,074700,縣立大安國小,daes.chc.edu.tw
2309,074701,縣立內安國小,naes.chc.edu.tw
2310,074702,縣立東和國小,dhps.chc.edu.tw
2311,074703,縣立明禮國小,mles.chc.edu.tw
2312,074704,縣立社頭國小,stps.chc.edu.tw
2313,074705,縣立橋頭國小,ctps.chc.edu.tw
2314,074706,縣立朝興國小,scsps.chc.edu.tw
2315,074707,縣立清水國小,bcses.chc.edu.tw
2316,074708,縣立湳雅國小,nyes.chc.edu.tw
2317,074709,縣立二水國小,eses.chc.edu.tw
2318,074710,縣立復興國小,fsses.chc.edu.tw
2319,074711,縣立源泉國小,ycps.chc.edu.tw
2320,074712,縣立北斗國小,bdes.chc.edu.tw
2321,074713,縣立萬來國小,wles.chc.edu.tw
2322,074714,縣立螺青國小,rces.chc.edu.tw
2323,074715,縣立大新國小,dsses.chc.edu.tw
2324,074716,縣立螺陽國小,ryes.chc.edu.tw
2325,074717,縣立田尾國小,twps.chc.edu.tw
2326,074718,縣立南鎮國小,njes.chc.edu.tw
2327,074719,縣立陸豐國小,lfes.chc.edu.tw
2328,074720,縣立仁豐國小,rfes.chc.edu.tw
2329,074721,縣立埤頭國小,ptes.chc.edu.tw
2330,074722,縣立合興國小,shses.chc.edu.tw
2331,074723,縣立豐崙國小,fles.chc.edu.tw
2332,074724,縣立芙朝國小,fces.chc.edu.tw
2333,074725,縣立中和國小,ches.chc.edu.tw
2334,074726,縣立大湖國小,dhes.chc.edu.tw
2335,074727,縣立溪州國小,sjps.chc.edu.tw
2336,074728,縣立僑義國小,cyes.chc.edu.tw
2337,074729,縣立三條國小,steps.chc.edu.tw
2338,074730,縣立水尾國小,swe.chc.edu.tw
2339,074731,縣立潮洋國小,cyps.chc.edu.tw
2340,074732,縣立成功國小,cges.chc.edu.tw
2341,074733,縣立圳寮國小,jles.chc.edu.tw
2342,074734,縣立大莊國小,djps.chc.edu.tw
2343,074735,縣立南州國小,njps.chc.edu.tw
2344,074736,縣立二林國小,elps.chc.edu.tw
2345,074737,縣立興華國小,shes.chc.edu.tw
2346,074738,縣立中正國小,ccps.chc.edu.tw
2347,074739,縣立育德國小,ydes.chc.edu.tw
2348,074740,縣立香田國小,sstes.chc.edu.tw
2349,074741,縣立廣興國小,gsps.chc.edu.tw
2350,074742,縣立萬興國小,wsps.chc.edu.tw
2351,074743,縣立新生國小,sssps.chc.edu.tw
2352,074744,縣立中興國小,scses.chc.edu.tw
2353,074745,縣立原斗國(中)小,ydps.chc.edu.tw
2354,074746,縣立萬合國小,whes.chc.edu.tw
2355,074747,縣立大城國小,dcps.chc.edu.tw
2356,074749,縣立西港國小,sges.chc.edu.tw
2357,074750,縣立美豐國小,mfes.chc.edu.tw
2358,074751,縣立頂庄國小,djes.chc.edu.tw
2359,074752,縣立潭墘國小,tcps.chc.edu.tw
2360,074753,縣立竹塘國小,ctes.chc.edu.tw
2361,074754,縣立田頭國小,ttes.chc.edu.tw
2362,074755,縣立民靖國小,mjes.chc.edu.tw
2363,074756,縣立長安國小,caes.chc.edu.tw
2364,074757,縣立土庫國小,tkes.chc.edu.tw
2365,074758,縣立芳苑國小,fyes.chc.edu.tw
2366,074759,縣立後寮國小,hles.chc.edu.tw
2367,074760,縣立民權華德福實驗國(中)小,mcws.chc.edu.tw
2368,074761,縣立育華國小,yhes.chc.edu.tw
2369,074762,縣立草湖國小,thes.chc.edu.tw
2370,074763,縣立建新國小,jses.chc.edu.tw
2371,074764,縣立漢寶國小,hbes.chc.edu.tw
2372,074765,縣立王功國小,wges.chc.edu.tw
2373,074766,縣立新寶國小,sbes.chc.edu.tw
2374,074767,縣立路上國小,lses.chc.edu.tw
2375,074769,縣立和仁國小,hres.chc.edu.tw
2376,074771,縣立鹿東國小,ldes.chc.edu.tw
2377,074772,縣立舊社國小,csnes.chc.edu.tw
2378,074773,縣立崙雅國小,lyps.chc.edu.tw
2379,074774,縣立信義國(中)小,hyjhes.chc.edu.tw
2380,074775,縣立大成國小,dches.chc.edu.tw
2381,074776,縣立新民國小,smps.chc.edu.tw
2382,074777,縣立湖北國小,hbps.chc.edu.tw
2383,081602,私立均頭國(中)小,jtjhs.ntct.edu.tw
2384,084601,縣立南投國小,ntes.ntct.edu.tw
2385,084602,縣立平和國小,phes.ntct.edu.tw
2386,084603,縣立新豐國小,sfes.ntct.edu.tw
2387,084604,縣立營盤國小,epps.ntct.edu.tw
2388,084605,縣立西嶺國小,selnps.ntct.edu.tw
2389,084606,縣立德興國小,tses.ntct.edu.tw
2390,084607,縣立光華國小,ghps.ntct.edu.tw
2391,084608,縣立光榮國小,kzps.ntct.edu.tw
2392,084609,縣立文山國小,wsps.ntct.edu.tw
2393,084610,縣立僑建國小,chjps.ntct.edu.tw
2394,084611,縣立漳和國小,ntchps.ntct.edu.tw
2395,084612,縣立嘉和國小,jhops.ntct.edu.tw
2396,084613,縣立光復國小,kfups.ntct.edu.tw
2397,084614,縣立千秋國小,ccps.ntct.edu.tw
2398,084615,縣立埔里國小,ples.ntct.edu.tw
2399,084616,縣立南光國小,nkps.ntct.edu.tw
2400,084617,縣立育英國小,yyes.ntct.edu.tw
2401,084618,縣立史港國小,skps.ntct.edu.tw
2402,084619,縣立愛蘭國小,alps.ntct.edu.tw
2403,084620,縣立溪南國小,snps.ntct.edu.tw
2404,084621,縣立水尾國小,sups.ntct.edu.tw
2405,084622,縣立桃源國小,twps.ntct.edu.tw
2406,084623,縣立麒麟國小,klps.ntct.edu.tw
2407,084625,縣立忠孝國小,csops.ntct.edu.tw
2408,084626,縣立中峰國小,cfops.ntct.edu.tw
2409,084629,縣立草屯國小,ttes.ntct.edu.tw
2410,084630,縣立敦和國小,dhps.ntct.edu.tw
2411,084631,縣立新庄國小,xzps.ntct.edu.tw
2412,084632,縣立碧峰國小,pfps.ntct.edu.tw
2413,084634,縣立雙冬國小,stps.ntct.edu.tw
2414,084635,縣立炎峰國小,unfps.ntct.edu.tw
2415,084636,縣立中原國小,cyes.ntct.edu.tw
2416,084637,縣立平林國小,plps.ntct.edu.tw
2417,084638,縣立坪頂國小,ptips.ntct.edu.tw
2418,084639,縣立僑光國小,cges.ntct.edu.tw
2419,084640,縣立北投國小,ptps.ntct.edu.tw
2420,084641,縣立富功國小,fkps.ntct.edu.tw
2421,084642,縣立竹山國小,cses.ntct.edu.tw
2422,084643,縣立延平國小,wpps.ntct.edu.tw
2423,084644,縣立社寮國小,silps.ntct.edu.tw
2424,084645,縣立過溪國小,kosps.ntct.edu.tw
2425,084646,縣立大鞍國小,daps.ntct.edu.tw
2426,084647,縣立瑞竹國小,zcps.ntct.edu.tw
2427,084648,縣立秀林國小,slnps.ntct.edu.tw
2428,084649,縣立雲林國小,ylps.ntct.edu.tw
2429,084650,縣立鯉魚國小,liwps.ntct.edu.tw
2430,084651,縣立桶頭國小,ttps.ntct.edu.tw
2431,084652,縣立中州國小,cchps.ntct.edu.tw
2432,084653,縣立中和國小,chops.ntct.edu.tw
2433,084655,縣立集集國小,jjps.ntct.edu.tw
2434,084656,縣立隘寮國小,ailps.ntct.edu.tw
2435,084657,縣立永昌國小,ycps.ntct.edu.tw
2436,084658,縣立和平國小,hpps.ntct.edu.tw
2437,084660,縣立名間國小,mces.ntct.edu.tw
2438,084661,縣立新街國小,sjps.ntct.edu.tw
2439,084663,縣立中山國小,csps.ntct.edu.tw
2440,084664,縣立弓鞋國小,khps.ntct.edu.tw
2441,084665,縣立田豐國小,tfps.ntct.edu.tw
2442,084666,縣立僑興國小,chseps.ntct.edu.tw
2443,084667,縣立新民國小,smmups.ntct.edu.tw
2444,084668,縣立鹿谷國小,lkps.ntct.edu.tw
2445,084669,縣立秀峰國小,sfps.ntct.edu.tw
2446,084670,縣立文昌國小,wces.ntct.edu.tw
2447,084671,縣立鳳凰國小,fwps.ntct.edu.tw
2448,084672,縣立內湖國小,nwps.ntct.edu.tw
2449,084673,縣立初鄉國小,ches.ntct.edu.tw
2450,084674,縣立瑞田國小,ztps.ntct.edu.tw
2451,084676,縣立廣興國小,knsps.ntct.edu.tw
2452,084677,縣立中寮國小,clinps.ntct.edu.tw
2453,084678,縣立爽文國小,swps.ntct.edu.tw
2454,084679,縣立永樂國小,ulps.ntct.edu.tw
2455,084680,縣立永康國小,ukps.ntct.edu.tw
2456,084681,縣立清水國小,chs.ntct.edu.tw
2457,084682,縣立至誠國小,zcu.ntct.edu.tw
2458,084683,縣立永和國小,uhps.ntct.edu.tw
2459,084684,縣立廣福國小,kfps.ntct.edu.tw
2460,084687,縣立魚池國小,yces.ntct.edu.tw
2461,084688,縣立頭社國小,tsps.ntct.edu.tw
2462,084689,縣立東光國小,tkps.ntct.edu.tw
2463,084690,縣立五城國小,wcps.ntct.edu.tw
2464,084691,縣立明潭國小,mtps.ntct.edu.tw
2465,084693,縣立新城國小,scps.ntct.edu.tw
2466,084694,縣立伊達邵國小,dchps.ntct.edu.tw
2467,084695,縣立共和國小,khrps.ntct.edu.tw
2468,084696,縣立國姓國小,ksps.ntct.edu.tw
2469,084697,縣立北山國小,psps.ntct.edu.tw
2470,084698,縣立北港國小,bkps.ntct.edu.tw
2471,084699,縣立福龜國小,vkps.ntct.edu.tw
2472,084700,縣立長流國小,clps.ntct.edu.tw
2473,084701,縣立南港國小,nkes.ntct.edu.tw
2474,084702,縣立育樂國小,wlps.ntct.edu.tw
2475,084703,縣立港源國小,kwps.ntct.edu.tw
2476,084704,縣立長福國小,cfups.ntct.edu.tw
2477,084705,縣立乾峰國小,cfps.ntct.edu.tw
2478,084706,縣立水里國小,slps.ntct.edu.tw
2479,084707,縣立郡坑國小,gkps.ntct.edu.tw
2480,084708,縣立民和國小,mhps.ntct.edu.tw
2481,084709,縣立新興國小,sseps.ntct.edu.tw
2482,084711,縣立永興國小,usps.ntct.edu.tw
2483,084714,縣立成城國小,cchups.ntct.edu.tw
2484,084716,縣立信義國小,hips.ntct.edu.tw
2485,084717,縣立羅娜國小,lnps.ntct.edu.tw
2486,084718,縣立同富國小,tfups.ntct.edu.tw
2487,084719,縣立愛國國小,akps.ntct.edu.tw
2488,084720,縣立人和國小,zhes.ntct.edu.tw
2489,084721,縣立地利國小,dlps.ntct.edu.tw
2490,084722,縣立東埔國小,tpups.ntct.edu.tw
2491,084724,縣立潭南國小,tnps.ntct.edu.tw
2492,084727,縣立桐林國小,tlps.ntct.edu.tw
2493,084728,縣立隆華國小,lwps.ntct.edu.tw
2494,084729,縣立希娜巴嵐國小,sses.ntct.edu.tw
2495,084730,縣立久美國小,jmps.ntct.edu.tw
2496,084731,縣立雙龍國小,sles.ntct.edu.tw
2497,084732,縣立豐丘國小,fcps.ntct.edu.tw
2498,084733,縣立仁愛國小,raes.ntct.edu.tw
